latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
13.0,77.600006,918.0,19800,Asia/Kolkata,GMT+5:30

time,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³)
2026-07-20T00:30,8.0,6.2,210.0,9.2,4.1,40.0

time,pm10 (μg/m³),pm2_5 (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³),carbon_monoxide (μg/m³)
2026-05-31T21:00,53.9,50.3,78.3,19.3,9.0,699.0
2026-05-31T22:00,39.2,35.7,62.7,14.1,23.0,766.0
2026-05-31T23:00,28.1,25.1,47.8,9.9,37.0,768.0
2026-06-01T00:00,27.1,24.6,37.6,8.3,46.0,643.0
2026-06-01T01:00,24.0,22.0,28.1,7.6,54.0,455.0
2026-06-01T02:00,19.4,17.5,20.7,7.1,59.0,313.0
2026-06-01T03:00,17.2,15.4,16.2,6.6,57.0,256.0
2026-06-01T04:00,15.9,14.4,13.7,6.3,52.0,246.0
2026-06-01T05:00,14.2,12.4,12.3,6.9,54.0,279.0
2026-06-01T06:00,15.7,14.1,13.4,7.1,58.0,395.0
2026-06-01T07:00,16.5,15.0,14.7,7.4,64.0,554.0
2026-06-01T08:00,16.8,14.9,14.6,7.3,75.0,632.0
2026-06-01T09:00,16.1,13.3,11.5,6.5,95.0,546.0
2026-06-01T10:00,15.9,12.5,6.9,5.4,119.0,378.0
2026-06-01T11:00,15.5,11.7,3.7,4.5,136.0,255.0
2026-06-01T12:00,16.1,11.6,1.7,4.1,142.0,214.0
2026-06-01T13:00,16.9,11.6,1.1,4.1,140.0,217.0
2026-06-01T14:00,17.9,11.9,4.7,4.3,131.0,279.0
2026-06-01T15:00,21.9,15.0,14.7,4.7,112.0,439.0
2026-06-01T16:00,22.2,16.6,29.0,5.4,87.0,658.0
2026-06-01T17:00,18.9,12.9,18.3,6.1,99.0,827.0
2026-06-01T18:00,32.4,27.6,40.1,12.4,71.0,904.0
2026-06-01T19:00,52.9,46.8,70.0,20.9,32.0,932.0
2026-06-01T20:00,63.1,56.9,90.5,26.3,4.0,932.0
2026-06-01T21:00,60.1,53.4,92.9,25.7,0.0,912.0
2026-06-01T22:00,53.9,47.4,85.9,22.1,5.0,864.0
2026-06-01T23:00,46.6,40.5,78.2,18.7,12.0,789.0
2026-06-02T00:00,40.5,35.4,72.6,16.8,15.0,662.0
2026-06-02T01:00,39.1,34.6,66.2,15.1,18.0,507.0
2026-06-02T02:00,38.1,34.1,59.0,13.7,21.0,400.0
2026-06-02T03:00,35.6,32.5,50.1,12.6,24.0,380.0
2026-06-02T04:00,31.1,29.0,40.4,11.8,27.0,408.0
2026-06-02T05:00,16.8,15.8,18.5,7.5,48.0,443.0
2026-06-02T06:00,20.3,19.2,18.0,7.8,58.0,488.0
2026-06-02T07:00,17.4,15.8,17.2,8.1,72.0,541.0
2026-06-02T08:00,17.8,15.9,15.5,8.0,89.0,550.0
2026-06-02T09:00,16.7,14.3,11.8,7.2,112.0,473.0
2026-06-02T10:00,16.2,13.1,7.2,6.1,139.0,352.0
2026-06-02T11:00,17.2,13.2,3.9,5.2,159.0,271.0
2026-06-02T12:00,17.9,13.3,2.1,4.8,169.0,255.0
2026-06-02T13:00,19.8,14.1,1.7,4.8,172.0,278.0
2026-06-02T14:00,21.6,15.1,4.4,4.9,168.0,343.0
2026-06-02T15:00,23.2,15.9,12.9,5.4,152.0,479.0
2026-06-02T16:00,23.3,16.2,24.5,6.0,129.0,656.0
2026-06-02T17:00,22.1,15.1,11.1,5.7,148.0,792.0
2026-06-02T18:00,24.3,20.4,16.2,6.2,127.0,844.0
2026-06-02T19:00,19.2,16.3,23.4,6.9,98.0,853.0
2026-06-02T20:00,19.2,16.4,29.3,7.6,74.0,864.0
2026-06-02T21:00,17.8,15.5,33.3,8.3,61.0,915.0
2026-06-02T22:00,19.6,17.5,36.0,9.1,54.0,967.0
2026-06-02T23:00,19.0,17.3,36.8,9.5,49.0,944.0
2026-06-03T00:00,17.1,15.8,34.5,9.3,47.0,774.0
2026-06-03T01:00,16.4,15.4,30.2,8.8,48.0,529.0
2026-06-03T02:00,15.8,14.8,26.2,8.4,48.0,344.0
2026-06-03T03:00,14.9,14.1,23.5,8.4,45.0,277.0
2026-06-03T04:00,14.4,13.7,21.1,8.6,43.0,271.0
2026-06-03T05:00,17.6,16.4,21.3,9.5,44.0,293.0
2026-06-03T06:00,19.6,18.8,19.5,8.5,50.0,355.0
2026-06-03T07:00,16.5,15.4,17.0,7.2,59.0,445.0
2026-06-03T08:00,12.7,10.7,14.1,6.0,72.0,498.0
2026-06-03T09:00,12.8,10.4,10.5,5.1,93.0,473.0
2026-06-03T10:00,12.5,9.8,6.5,4.4,118.0,410.0
2026-06-03T11:00,11.1,8.8,4.0,3.8,133.0,365.0
2026-06-03T12:00,9.7,7.6,3.8,3.5,130.0,353.0
2026-06-03T13:00,8.7,7.0,5.1,3.4,117.0,357.0
2026-06-03T14:00,6.9,6.1,7.2,3.4,103.0,388.0
2026-06-03T15:00,5.5,5.2,10.3,3.5,88.0,456.0
2026-06-03T16:00,5.4,5.0,14.2,3.7,72.0,549.0
2026-06-03T17:00,14.0,10.4,10.5,3.4,92.0,642.0
2026-06-03T18:00,16.6,14.2,14.2,4.0,83.0,749.0
2026-06-03T19:00,15.0,13.2,19.2,4.7,71.0,855.0
2026-06-03T20:00,13.6,11.5,22.5,5.3,60.0,888.0
2026-06-03T21:00,14.5,12.1,22.7,5.5,53.0,794.0
2026-06-03T22:00,14.1,11.6,21.1,5.6,48.0,627.0
2026-06-03T23:00,12.7,10.2,19.0,5.5,44.0,477.0
2026-06-04T00:00,11.1,9.0,16.4,5.2,41.0,368.0
2026-06-04T01:00,9.3,7.6,13.2,4.6,39.0,275.0
2026-06-04T02:00,7.6,6.2,10.8,4.3,37.0,213.0
2026-06-04T03:00,6.9,5.7,9.9,4.3,35.0,193.0
2026-06-04T04:00,6.6,5.5,9.8,4.5,34.0,205.0
2026-06-04T05:00,5.7,4.7,9.0,4.3,34.0,230.0
2026-06-04T06:00,7.0,5.6,8.9,4.1,35.0,278.0
2026-06-04T07:00,7.9,5.7,8.6,3.9,37.0,340.0
2026-06-04T08:00,9.2,5.7,7.9,3.6,42.0,373.0
2026-06-04T09:00,10.8,6.2,6.3,3.2,52.0,348.0
2026-06-04T10:00,12.3,6.7,4.3,2.8,65.0,294.0
2026-06-04T11:00,13.7,6.9,2.9,2.5,76.0,253.0
2026-06-04T12:00,14.4,7.3,1.8,2.3,85.0,229.0
2026-06-04T13:00,14.9,7.7,1.4,2.3,93.0,218.0
2026-06-04T14:00,15.0,7.9,3.1,2.4,94.0,257.0
2026-06-04T15:00,14.9,8.0,8.9,2.7,84.0,386.0
2026-06-04T16:00,12.2,7.5,16.9,3.2,67.0,564.0
2026-06-04T17:00,17.9,10.0,11.0,3.0,79.0,704.0
2026-06-04T18:00,17.7,12.8,14.2,3.8,70.0,788.0
2026-06-04T19:00,16.7,12.2,18.5,5.0,56.0,835.0
2026-06-04T20:00,15.5,11.7,21.0,5.7,46.0,813.0
2026-06-04T21:00,14.7,11.4,20.1,5.7,41.0,677.0
2026-06-04T22:00,12.7,9.9,17.4,5.3,39.0,472.0
2026-06-04T23:00,10.4,8.1,14.8,4.9,37.0,308.0
2026-06-05T00:00,8.4,6.5,13.0,4.7,35.0,229.0
2026-06-05T01:00,7.3,5.6,11.3,4.4,35.0,191.0
2026-06-05T02:00,6.8,5.3,10.0,4.3,34.0,170.0
2026-06-05T03:00,6.2,4.9,9.4,4.4,33.0,159.0
2026-06-05T04:00,5.2,4.4,9.2,4.6,33.0,165.0
2026-06-05T05:00,2.9,2.6,6.7,3.8,38.0,186.0
2026-06-05T06:00,4.3,3.5,7.0,3.9,38.0,234.0
2026-06-05T07:00,5.4,4.2,7.2,4.0,39.0,296.0
2026-06-05T08:00,5.4,4.0,7.0,4.0,43.0,330.0
2026-06-05T09:00,4.8,3.6,5.7,3.6,53.0,307.0
2026-06-05T10:00,3.0,2.8,3.8,3.1,67.0,256.0
2026-06-05T11:00,3.0,2.7,2.6,2.7,76.0,220.0
2026-06-05T12:00,3.4,2.7,2.4,2.5,78.0,217.0
2026-06-05T13:00,5.0,3.3,2.8,2.3,76.0,229.0
2026-06-05T14:00,7.5,4.7,4.1,2.3,73.0,252.0
2026-06-05T15:00,7.4,5.1,6.6,2.4,69.0,291.0
2026-06-05T16:00,7.3,5.1,9.9,2.6,64.0,341.0
2026-06-05T17:00,9.1,5.7,8.0,2.7,67.0,379.0
2026-06-05T18:00,8.1,6.0,11.7,3.6,58.0,398.0
2026-06-05T19:00,8.9,7.3,16.8,4.7,46.0,405.0
2026-06-05T20:00,8.9,7.7,20.1,5.6,37.0,404.0
2026-06-05T21:00,8.4,7.4,20.2,5.8,33.0,396.0
2026-06-05T22:00,7.9,7.2,18.6,5.7,32.0,378.0
2026-06-05T23:00,6.7,6.1,16.6,5.5,32.0,349.0
2026-06-06T00:00,5.6,5.1,14.4,5.2,32.0,297.0
2026-06-06T01:00,4.9,4.4,11.9,4.8,33.0,232.0
2026-06-06T02:00,4.6,4.1,10.1,4.6,34.0,186.0
2026-06-06T03:00,4.4,4.0,9.5,4.7,34.0,166.0
2026-06-06T04:00,4.4,3.9,9.7,4.9,33.0,165.0
2026-06-06T05:00,3.3,3.1,8.4,4.4,37.0,187.0
2026-06-06T06:00,4.2,3.9,8.2,4.4,39.0,255.0
2026-06-06T07:00,4.5,4.2,7.9,4.4,43.0,346.0
2026-06-06T08:00,3.9,3.6,7.3,4.2,48.0,397.0
2026-06-06T09:00,4.0,3.5,6.2,3.6,56.0,369.0
2026-06-06T10:00,4.6,3.7,4.7,2.7,65.0,301.0
2026-06-06T11:00,6.4,4.3,3.9,2.2,73.0,251.0
2026-06-06T12:00,6.3,4.7,3.7,2.2,78.0,232.0
2026-06-06T13:00,5.1,4.2,4.0,2.5,81.0,230.0
2026-06-06T14:00,4.0,3.8,5.5,2.8,80.0,260.0
2026-06-06T15:00,3.6,3.6,9.2,2.9,73.0,348.0
2026-06-06T16:00,3.8,3.7,14.1,3.0,63.0,467.0
2026-06-06T17:00,10.3,8.6,17.2,3.0,57.0,551.0
2026-06-06T18:00,11.6,10.2,18.4,3.6,52.0,571.0
2026-06-06T19:00,11.5,10.4,19.9,4.4,44.0,557.0
2026-06-06T20:00,8.7,7.9,20.4,4.9,38.0,532.0
2026-06-06T21:00,6.9,6.2,19.0,4.8,35.0,504.0
2026-06-06T22:00,6.1,5.6,16.5,4.4,34.0,466.0
2026-06-06T23:00,5.5,5.1,14.2,4.1,33.0,419.0
2026-06-07T00:00,4.6,4.3,12.4,3.9,32.0,353.0
2026-06-07T01:00,4.0,3.8,10.7,3.8,32.0,278.0
2026-06-07T02:00,3.7,3.5,9.7,3.8,31.0,224.0
2026-06-07T03:00,3.7,3.5,9.9,4.0,29.0,204.0
2026-06-07T04:00,3.7,3.6,10.7,4.4,26.0,204.0
2026-06-07T05:00,2.6,2.5,8.7,3.8,32.0,216.0
2026-06-07T06:00,3.3,3.2,8.6,4.1,34.0,248.0
2026-06-07T07:00,3.8,3.7,8.4,4.6,36.0,291.0
2026-06-07T08:00,3.8,3.8,7.7,4.7,42.0,314.0
2026-06-07T09:00,3.3,3.3,6.0,4.3,54.0,295.0
2026-06-07T10:00,3.0,3.0,3.9,3.6,68.0,254.0
2026-06-07T11:00,2.6,2.6,2.6,3.0,78.0,224.0
2026-06-07T12:00,2.4,2.3,2.8,2.6,79.0,214.0
2026-06-07T13:00,2.1,1.9,4.0,2.3,76.0,214.0
2026-06-07T14:00,2.9,2.8,5.4,2.3,72.0,224.0
2026-06-07T15:00,2.9,2.8,7.2,2.6,68.0,252.0
2026-06-07T16:00,4.0,3.9,9.3,3.2,62.0,291.0
2026-06-07T17:00,3.4,3.4,8.1,2.8,74.0,317.0
2026-06-07T18:00,6.0,5.9,10.4,3.7,68.0,321.0
2026-06-07T19:00,7.7,7.6,13.6,5.0,59.0,313.0
2026-06-07T20:00,7.2,7.0,15.4,5.7,52.0,300.0
2026-06-07T21:00,6.8,6.5,14.6,5.4,48.0,281.0
2026-06-07T22:00,6.9,6.4,12.5,4.7,46.0,257.0
2026-06-07T23:00,6.9,6.2,10.5,4.0,45.0,236.0
2026-06-08T00:00,6.4,5.7,9.1,3.6,44.0,221.0
2026-06-08T01:00,5.7,5.1,7.8,3.4,43.0,209.0
2026-06-08T02:00,4.9,4.4,6.9,3.3,43.0,202.0
2026-06-08T03:00,4.4,4.0,6.5,3.4,42.0,195.0
2026-06-08T04:00,4.1,3.7,6.4,3.7,41.0,192.0
2026-06-08T05:00,4.6,4.2,6.9,3.9,39.0,212.0
2026-06-08T06:00,5.5,5.0,7.6,4.0,39.0,283.0
2026-06-08T07:00,6.0,4.8,8.4,4.2,41.0,375.0
2026-06-08T08:00,7.4,5.5,8.5,4.2,45.0,422.0
2026-06-08T09:00,8.2,5.6,7.0,3.8,56.0,377.0
2026-06-08T10:00,8.6,5.6,4.8,3.1,70.0,286.0
2026-06-08T11:00,8.3,5.4,3.1,2.6,81.0,218.0
2026-06-08T12:00,8.0,5.3,2.5,2.3,88.0,201.0
2026-06-08T13:00,7.5,4.9,2.4,2.1,92.0,208.0
2026-06-08T14:00,6.8,4.5,2.8,2.0,93.0,227.0
2026-06-08T15:00,6.4,4.3,3.8,2.0,90.0,265.0
2026-06-08T16:00,5.8,4.0,5.4,2.0,85.0,316.0
2026-06-08T17:00,7.2,4.6,6.0,2.3,71.0,346.0
2026-06-08T18:00,8.1,5.8,8.7,2.9,62.0,339.0
2026-06-08T19:00,9.1,6.9,12.3,3.8,50.0,312.0
2026-06-08T20:00,8.7,6.8,14.7,4.4,41.0,285.0
2026-06-08T21:00,7.7,6.3,14.6,4.4,37.0,267.0
2026-06-08T22:00,6.2,5.4,13.3,4.2,36.0,249.0
2026-06-08T23:00,4.9,4.5,11.8,4.0,36.0,230.0
2026-06-09T00:00,4.0,3.7,10.4,3.9,37.0,204.0
2026-06-09T01:00,3.4,3.3,8.7,3.8,38.0,177.0
2026-06-09T02:00,3.0,2.8,7.5,3.7,39.0,160.0
2026-06-09T03:00,2.7,2.5,6.8,3.6,39.0,154.0
2026-06-09T04:00,2.5,2.3,6.4,3.5,39.0,159.0
2026-06-09T05:00,4.2,3.1,6.2,3.2,39.0,180.0
2026-06-09T06:00,4.6,3.7,7.0,3.3,39.0,237.0
2026-06-09T07:00,5.0,4.4,8.0,3.5,38.0,312.0
2026-06-09T08:00,3.7,3.3,8.3,3.6,41.0,351.0
2026-06-09T09:00,4.2,3.8,7.2,3.4,49.0,321.0
2026-06-09T10:00,4.5,3.6,5.5,3.1,59.0,256.0
2026-06-09T11:00,5.2,3.6,4.2,2.8,67.0,210.0
2026-06-09T12:00,6.0,3.9,3.8,2.6,71.0,203.0
2026-06-09T13:00,6.3,3.9,3.9,2.5,74.0,213.0
2026-06-09T14:00,6.7,4.1,4.5,2.4,74.0,233.0
2026-06-09T15:00,7.5,4.5,5.9,2.5,71.0,265.0
2026-06-09T16:00,8.0,4.9,7.9,2.6,66.0,306.0
2026-06-09T17:00,8.4,5.5,7.9,2.5,58.0,334.0
2026-06-09T18:00,7.5,5.3,9.7,3.0,54.0,340.0
2026-06-09T19:00,7.5,5.4,12.1,3.7,48.0,333.0
2026-06-09T20:00,7.5,5.5,13.7,4.2,43.0,319.0
2026-06-09T21:00,7.4,5.6,13.9,4.2,41.0,300.0
2026-06-09T22:00,6.3,5.0,13.2,3.9,40.0,273.0
2026-06-09T23:00,5.0,4.3,12.3,3.7,40.0,245.0
2026-06-10T00:00,3.8,3.4,11.0,3.5,40.0,210.0
2026-06-10T01:00,3.2,2.9,9.4,3.4,41.0,173.0
2026-06-10T02:00,2.9,2.7,8.3,3.3,41.0,149.0
2026-06-10T03:00,2.9,2.6,7.9,3.4,40.0,144.0
2026-06-10T04:00,3.3,2.7,8.1,3.5,38.0,153.0
2026-06-10T05:00,4.0,3.7,9.5,4.0,37.0,176.0
2026-06-10T06:00,5.7,5.0,10.1,4.2,37.0,229.0
2026-06-10T07:00,7.8,6.0,10.8,4.5,38.0,296.0
2026-06-10T08:00,12.0,6.9,10.6,4.5,43.0,332.0
2026-06-10T09:00,18.8,8.7,8.1,4.0,58.0,305.0
2026-06-10T10:00,24.1,10.9,4.7,3.2,77.0,246.0
2026-06-10T11:00,25.7,11.6,3.0,2.7,89.0,203.0
2026-06-10T12:00,26.5,11.7,4.3,2.7,89.0,191.0
2026-06-10T13:00,22.1,11.7,7.4,2.9,82.0,195.0
2026-06-10T14:00,18.6,11.0,11.1,3.2,74.0,211.0
2026-06-10T15:00,15.8,10.6,16.0,3.5,64.0,242.0
2026-06-10T16:00,12.3,9.4,21.7,4.0,52.0,286.0
2026-06-10T17:00,27.5,13.2,10.7,2.7,72.0,335.0
2026-06-10T18:00,21.9,13.4,13.5,3.4,66.0,399.0
2026-06-10T19:00,18.8,12.8,17.5,4.4,57.0,468.0
2026-06-10T20:00,15.7,11.0,20.6,5.2,49.0,498.0
2026-06-10T21:00,14.0,10.7,22.4,5.6,43.0,460.0
2026-06-10T22:00,13.9,10.9,23.5,5.8,38.0,382.0
2026-06-10T23:00,13.1,10.4,23.1,5.7,35.0,311.0
2026-06-11T00:00,11.4,8.9,20.4,5.3,34.0,257.0
2026-06-11T01:00,10.3,7.8,16.3,4.6,35.0,208.0
2026-06-11T02:00,9.5,7.1,13.1,4.2,35.0,177.0
2026-06-11T03:00,8.7,6.5,11.9,4.2,33.0,164.0
2026-06-11T04:00,8.2,6.1,11.6,4.4,31.0,169.0
2026-06-11T05:00,8.3,5.4,9.1,4.0,36.0,196.0
2026-06-11T06:00,11.0,7.0,9.5,4.1,37.0,271.0
2026-06-11T07:00,16.5,8.9,9.9,4.2,38.0,368.0
2026-06-11T08:00,23.9,11.2,9.6,4.2,42.0,420.0
2026-06-11T09:00,27.0,12.6,7.8,3.8,51.0,380.0
2026-06-11T10:00,30.9,13.4,5.2,3.3,63.0,294.0
2026-06-11T11:00,31.2,13.6,3.3,2.9,73.0,231.0
2026-06-11T12:00,30.0,13.7,1.8,2.7,82.0,207.0
2026-06-11T13:00,30.7,14.0,1.0,2.6,89.0,205.0
2026-06-11T14:00,31.5,14.2,3.6,2.7,89.0,250.0
2026-06-11T15:00,32.9,14.7,12.9,3.2,75.0,377.0
2026-06-11T16:00,31.1,15.9,25.5,4.0,54.0,550.0
2026-06-11T17:00,49.9,23.4,21.3,4.4,58.0,684.0
2026-06-11T18:00,52.2,30.7,22.4,5.2,55.0,753.0
2026-06-11T19:00,42.0,26.4,23.8,6.3,50.0,784.0
2026-06-11T20:00,26.4,17.9,24.4,7.0,46.0,770.0
2026-06-11T21:00,19.3,14.6,23.6,7.0,44.0,691.0
2026-06-11T22:00,16.9,13.4,22.1,6.7,42.0,567.0
2026-06-11T23:00,15.0,11.9,20.3,6.3,41.0,455.0
2026-06-12T00:00,14.3,10.8,18.2,5.9,40.0,372.0
2026-06-12T01:00,14.9,10.4,15.9,5.5,39.0,302.0
2026-06-12T02:00,16.1,10.5,14.3,5.2,37.0,252.0
2026-06-12T03:00,17.9,10.9,13.8,5.3,34.0,227.0
2026-06-12T04:00,19.8,11.5,14.0,5.5,31.0,223.0
2026-06-12T05:00,16.1,8.7,8.5,4.5,44.0,235.0
2026-06-12T06:00,16.1,9.4,9.3,4.6,43.0,276.0
2026-06-12T07:00,14.2,8.8,10.2,4.7,41.0,333.0
2026-06-12T08:00,12.2,7.5,10.3,4.6,44.0,363.0
2026-06-12T09:00,13.3,8.0,8.6,4.2,54.0,338.0
2026-06-12T10:00,15.5,8.4,6.0,3.7,67.0,287.0
2026-06-12T11:00,17.1,9.4,4.1,3.3,78.0,248.0
2026-06-12T12:00,18.7,10.2,3.2,3.0,86.0,223.0
2026-06-12T13:00,19.8,10.7,3.0,2.7,91.0,211.0
2026-06-12T14:00,21.1,11.1,4.7,2.6,91.0,250.0
2026-06-12T15:00,21.9,12.2,9.7,2.8,83.0,375.0
2026-06-12T16:00,20.9,13.0,16.6,3.1,69.0,551.0
2026-06-12T17:00,16.8,10.8,20.3,3.7,58.0,705.0
2026-06-12T18:00,15.4,11.4,23.0,5.0,52.0,837.0
2026-06-12T19:00,16.1,12.5,26.6,6.7,44.0,947.0
2026-06-12T20:00,16.0,12.9,28.5,7.8,38.0,970.0
2026-06-12T21:00,15.4,12.5,27.2,7.8,36.0,844.0
2026-06-12T22:00,14.3,11.7,24.2,7.3,37.0,631.0
2026-06-12T23:00,13.3,10.8,21.0,6.7,37.0,447.0
2026-06-13T00:00,12.5,9.7,17.9,6.1,37.0,329.0
2026-06-13T01:00,11.8,8.9,14.7,5.5,37.0,240.0
2026-06-13T02:00,11.5,8.4,12.2,5.0,37.0,185.0
2026-06-13T03:00,11.6,8.1,10.6,4.9,37.0,171.0
2026-06-13T04:00,11.5,7.9,9.7,5.0,37.0,191.0
2026-06-13T05:00,9.5,6.9,10.8,5.1,38.0,224.0
2026-06-13T06:00,10.5,8.0,11.4,5.0,37.0,278.0
2026-06-13T07:00,11.5,8.8,12.1,4.8,37.0,344.0
2026-06-13T08:00,11.3,7.7,12.1,4.6,39.0,379.0
2026-06-13T09:00,13.3,8.4,10.9,4.3,47.0,352.0
2026-06-13T10:00,16.4,9.7,9.0,4.0,58.0,294.0
2026-06-13T11:00,18.8,10.9,7.3,3.7,68.0,250.0
2026-06-13T12:00,20.4,11.9,5.6,3.5,78.0,235.0
2026-06-13T13:00,21.9,13.0,4.3,3.4,87.0,233.0
2026-06-13T14:00,22.4,13.1,4.8,3.3,91.0,249.0
2026-06-13T15:00,23.3,13.5,8.7,3.2,88.0,284.0
2026-06-13T16:00,23.6,13.7,14.5,3.3,80.0,336.0
2026-06-13T17:00,15.8,12.3,21.8,3.2,60.0,398.0
2026-06-13T18:00,18.2,14.8,25.6,4.3,53.0,489.0
2026-06-13T19:00,20.1,16.6,30.6,5.9,43.0,591.0
2026-06-13T20:00,19.7,15.9,33.0,6.9,36.0,637.0
2026-06-13T21:00,19.2,14.8,30.4,6.9,35.0,585.0
2026-06-13T22:00,18.6,13.7,25.1,6.4,37.0,478.0
2026-06-13T23:00,17.2,12.6,20.4,5.8,39.0,379.0
2026-06-14T00:00,15.8,11.5,17.2,5.4,39.0,307.0
2026-06-14T01:00,15.0,10.8,14.6,5.0,38.0,243.0
2026-06-14T02:00,14.3,10.3,12.5,4.6,38.0,199.0
2026-06-14T03:00,13.4,9.5,10.9,4.3,38.0,178.0
2026-06-14T04:00,12.5,8.8,9.9,4.2,38.0,177.0
2026-06-14T05:00,12.3,8.2,10.5,4.0,36.0,194.0
2026-06-14T06:00,13.2,8.4,10.6,4.4,36.0,246.0
2026-06-14T07:00,12.6,8.2,10.7,5.0,37.0,316.0
2026-06-14T08:00,11.6,8.4,10.0,5.1,42.0,350.0
2026-06-14T09:00,12.4,8.0,7.7,4.4,54.0,313.0
2026-06-14T10:00,18.1,9.1,4.5,3.4,70.0,242.0
2026-06-14T11:00,25.0,11.0,2.3,2.6,82.0,187.0
2026-06-14T12:00,46.0,17.3,1.6,2.3,87.0,166.0
2026-06-14T13:00,38.1,15.0,1.8,2.3,89.0,162.0
2026-06-14T14:00,35.3,14.6,3.0,2.5,88.0,181.0
2026-06-14T15:00,32.1,13.7,5.5,2.8,83.0,235.0
2026-06-14T16:00,26.4,12.4,8.9,3.2,76.0,312.0
2026-06-14T17:00,35.4,18.4,13.0,3.6,67.0,377.0
2026-06-14T18:00,33.8,18.7,19.4,5.2,57.0,424.0
2026-06-14T19:00,37.3,22.2,28.1,7.4,43.0,459.0
2026-06-14T20:00,42.0,25.5,33.1,8.7,33.0,469.0
2026-06-14T21:00,41.4,25.0,31.0,8.4,32.0,442.0
2026-06-14T22:00,34.8,21.4,25.1,7.1,35.0,390.0
2026-06-14T23:00,27.2,17.3,19.8,6.0,38.0,337.0
2026-06-15T00:00,21.1,14.0,16.3,5.2,38.0,283.0
2026-06-15T01:00,17.5,11.8,13.4,4.5,38.0,228.0
2026-06-15T02:00,15.5,10.5,11.0,3.9,38.0,189.0
2026-06-15T03:00,14.1,9.5,9.4,3.6,38.0,176.0
2026-06-15T04:00,13.4,9.0,8.3,3.4,37.0,180.0
2026-06-15T05:00,14.9,8.8,6.4,3.1,39.0,195.0
2026-06-15T06:00,14.7,9.2,7.1,3.4,39.0,229.0
2026-06-15T07:00,17.9,9.7,8.1,3.7,40.0,274.0
2026-06-15T08:00,21.4,11.1,8.2,3.9,44.0,298.0
2026-06-15T09:00,27.6,12.5,6.6,3.6,55.0,279.0
2026-06-15T10:00,32.2,14.1,4.2,3.2,71.0,238.0
2026-06-15T11:00,34.0,14.6,2.5,2.8,83.0,209.0
2026-06-15T12:00,36.7,15.4,1.7,2.6,90.0,195.0
2026-06-15T13:00,40.4,16.6,1.6,2.5,94.0,193.0
2026-06-15T14:00,42.7,17.6,2.8,2.5,95.0,225.0
2026-06-15T15:00,44.1,18.2,4.7,2.5,93.0,298.0
2026-06-15T16:00,45.4,19.3,7.9,2.6,87.0,404.0
2026-06-15T17:00,46.7,22.8,13.2,3.4,78.0,549.0
2026-06-15T18:00,47.6,26.8,27.4,6.1,59.0,796.0
2026-06-15T19:00,55.8,34.2,46.7,9.8,32.0,1081.0
2026-06-15T20:00,60.8,39.0,60.0,12.4,13.0,1212.0
2026-06-15T21:00,64.0,41.9,62.4,13.1,8.0,1054.0
2026-06-15T22:00,63.3,42.1,58.8,12.7,10.0,742.0
2026-06-15T23:00,55.8,37.3,52.3,11.7,14.0,485.0
2026-06-16T00:00,43.1,29.0,42.0,9.8,20.0,364.0
2026-06-16T01:00,33.4,23.2,28.9,7.4,28.0,299.0
2026-06-16T02:00,25.1,18.2,18.8,5.5,33.0,256.0
2026-06-16T03:00,20.1,14.8,14.7,4.9,33.0,223.0
2026-06-16T04:00,17.3,12.7,13.7,4.9,30.0,213.0
2026-06-16T05:00,13.9,10.4,10.8,4.6,33.0,230.0
2026-06-16T06:00,15.4,11.4,10.5,4.5,35.0,299.0
2026-06-16T07:00,18.7,12.2,10.1,4.4,39.0,396.0
2026-06-16T08:00,22.8,12.8,9.2,4.2,46.0,445.0
2026-06-16T09:00,28.9,14.6,7.4,4.0,60.0,399.0
2026-06-16T10:00,33.6,16.0,5.1,3.8,78.0,306.0
2026-06-16T11:00,36.6,17.2,3.4,3.6,92.0,237.0
2026-06-16T12:00,36.8,17.6,2.5,3.4,101.0,218.0
2026-06-16T13:00,38.9,18.6,2.2,3.2,106.0,224.0
2026-06-16T14:00,41.9,19.8,3.3,3.2,107.0,249.0
2026-06-16T15:00,40.3,19.6,4.6,3.0,105.0,238.0
2026-06-16T16:00,40.6,20.2,7.4,2.9,99.0,247.0
2026-06-16T17:00,28.2,16.8,14.5,4.2,86.0,439.0
2026-06-16T18:00,32.6,22.5,33.5,8.5,61.0,1058.0
2026-06-16T19:00,45.4,34.7,59.5,14.6,28.0,1860.0
2026-06-16T20:00,58.1,47.1,77.7,19.9,3.0,2281.0
2026-06-16T21:00,68.5,57.6,81.2,24.3,0.0,1958.0
2026-06-16T22:00,75.7,64.7,76.9,27.9,0.0,1254.0
2026-06-16T23:00,75.9,65.0,70.7,28.5,1.0,687.0
2026-06-17T00:00,66.4,55.5,64.1,23.6,5.0,463.0
2026-06-17T01:00,47.3,37.7,55.6,15.7,10.0,377.0
2026-06-17T02:00,36.6,27.9,47.1,9.6,15.0,334.0
2026-06-17T03:00,31.5,23.3,38.7,7.3,18.0,317.0
